site_id,region,latitude,longitude,signal_strength,status
403919,Vasteras,59.616289,16.532627,-74.8,degraded
403920,Orebro,59.257355,15.242508,-67.8,degraded
403921,Linkoping,58.396978,15.619828,-82.2,active
403922,Jonkoping,57.753629,14.140554,-80.5,active
403923,Vaxjo,56.90819,14.81004,-74.9,active
403924,Lulea,65.561389,22.172399,-79.2,offline
403925,Umea,63.80173,20.29196,-79.4,active
403926,Helsingborg,56.061284,12.656124,-77.6,active
403927,Norrkoping,58.572174,16.175025,-68.9,offline
403928,Sundsvall,62.416682,17.335368,-77.3,maintenance
403929,Gavle,60.70021,17.151502,-62.8,active
403930,Stockholm,59.308246,18.030166,-70.3,maintenance
403931,Gothenburg,57.704084,11.961904,-80.7,active
403932,Malmo,55.581508,12.988307,-70.5,active
403933,Uppsala,59.870362,17.620655,-90.8,degraded
403934,Vasteras,59.62129,16.581652,-77.7,active
403935,Orebro,59.251065,15.211148,-90.9,active
403936,Linkoping,58.400283,15.650024,-85.2,active
403937,Jonkoping,57.784549,14.161252,-82.5,maintenance
403938,Vaxjo,56.849986,14.772001,-77.7,active
403939,Lulea,65.568678,22.184024,-90.6,degraded
403940,Umea,63.827899,20.282089,-94.3,maintenance
403941,Helsingborg,56.042977,12.665358,-71.4,active
403942,Norrkoping,58.579953,16.155329,-97.6,maintenance
403943,Sundsvall,62.385348,17.346205,-74.9,degraded
403944,Gavle,60.698486,17.108779,-64.8,maintenance
403945,Stockholm,59.306427,18.093033,-69.5,maintenance
403946,Gothenburg,57.723685,12.009662,-89.3,degraded
403947,Malmo,55.61634,13.007086,-74.3,offline
403948,Uppsala,59.87232,17.672998,-80.4,active
403949,Vasteras,59.628843,16.575797,-94.4,maintenance
403950,Orebro,59.280273,15.247385,-88.0,degraded
403951,Linkoping,58.422583,15.656172,-70.9,maintenance
403952,Jonkoping,57.794356,14.123952,-94.5,offline
403953,Vaxjo,56.883302,14.819284,-91.1,active
403954,Lulea,65.568853,22.118316,-91.5,active
403955,Umea,63.807659,20.2466,-95.8,degraded
403956,Helsingborg,56.030038,12.665261,-93.8,offline
403957,Norrkoping,58.56995,16.20257,-66.3,active
403958,Sundsvall,62.410885,17.301446,-73.2,active
403959,Gavle,60.673324,17.10191,-84.5,maintenance
403960,Stockholm,59.309806,18.096033,-82.9,active
403961,Gothenburg,57.724765,11.951543,-92.5,active
403962,Malmo,55.601077,13.019775,-92.0,offline
403963,Uppsala,59.859816,17.6433,-73.6,maintenance
403964,Vasteras,59.635039,16.578171,-62.6,degraded
403965,Orebro,59.254744,15.253177,-78.8,maintenance
403966,Linkoping,58.393735,15.617325,-91.8,degraded
403967,Jonkoping,57.769351,14.142618,-90.3,offline
403968,Vaxjo,56.896898,14.83275,-90.9,active
403969,Lulea,65.577332,22.157536,-64.6,maintenance
403970,Umea,63.802721,20.278561,-65.6,active
403971,Helsingborg,56.06072,12.697183,-67.1,maintenance
403972,Norrkoping,58.586459,16.225147,-77.1,offline
403973,Sundsvall,62.409802,17.271127,-91.5,active
403974,Gavle,60.692837,17.120539,-96.2,maintenance
403975,Stockholm,59.33192,18.034534,-78.6,active
403976,Gothenburg,57.699247,11.977605,-88.7,active
403977,Malmo,55.607934,13.030049,-96.4,degraded
403978,Uppsala,59.879615,17.615324,-69.1,active
403979,Vasteras,59.623027,16.511951,-92.7,degraded
403980,Orebro,59.249586,15.231074,-78.3,offline
403981,Linkoping,58.426408,15.618272,-73.5,active
403982,Jonkoping,57.754398,14.183038,-69.9,offline
403983,Vaxjo,56.890453,14.834931,-72.0,active
403984,Lulea,65.57415,22.175305,-68.9,maintenance
403985,Umea,63.800664,20.278037,-80.7,active
403986,Helsingborg,56.042839,12.726044,-74.7,active
403987,Norrkoping,58.604948,16.212278,-76.2,offline
403988,Sundsvall,62.369787,17.295167,-84.4,active
403989,Gavle,60.692581,17.141622,-87.6,active
403990,Stockholm,59.314948,18.035403,-68.7,maintenance
403991,Gothenburg,57.718989,11.977801,-87.7,maintenance
403992,Malmo,55.629615,12.969928,-91.7,active
403993,Uppsala,59.858685,17.661965,-86.7,degraded
403994,Vasteras,59.583523,16.539575,-97.1,maintenance
403995,Orebro,59.248231,15.226363,-66.1,degraded
403996,Linkoping,58.401521,15.608719,-85.0,maintenance
403997,Jonkoping,57.769105,14.133797,-84.4,active
403998,Vaxjo,56.863148,14.777842,-88.3,active
403999,Lulea,65.61424,22.144265,-96.2,active
404000,Umea,63.845095,20.285811,-84.5,active
404001,Helsingborg,56.049653,12.65765,-81.1,degraded
404002,Norrkoping,58.570175,16.185215,-67.2,maintenance
404003,Sundsvall,62.388401,17.295306,-62.0,maintenance
404004,Gavle,60.691617,17.177548,-67.2,maintenance
404005,Stockholm,59.310386,18.033761,-88.4,active
404006,Gothenburg,57.734588,12.00382,-88.9,maintenance
404007,Malmo,55.582456,13.008263,-78.9,active
404008,Uppsala,59.844296,17.657563,-63.4,offline
404009,Vasteras,59.591747,16.580676,-80.1,active
404010,Orebro,59.27624,15.203647,-70.5,maintenance
404011,Linkoping,58.419665,15.613377,-89.3,offline
404012,Jonkoping,57.756532,14.177532,-75.7,active
404013,Vaxjo,56.892559,14.807638,-74.8,offline
404014,Lulea,65.598633,22.147311,-92.3,active
404015,Umea,63.848567,20.283518,-93.3,offline
404016,Helsingborg,56.060014,12.696766,-90.3,active
404017,Norrkoping,58.615346,16.172548,-81.4,active
404018,Sundsvall,62.410122,17.29023,-62.6,degraded
404019,Gavle,60.6543,17.176991,-84.5,active
404020,Stockholm,59.351276,18.031986,-83.5,active
404021,Gothenburg,57.722167,11.964124,-78.4,active
404022,Malmo,55.59263,13.040537,-65.2,active
404023,Uppsala,59.86872,17.636487,-86.9,active
404024,Vasteras,59.632885,16.545838,-63.4,maintenance
404025,Orebro,59.275613,15.246844,-70.2,offline
404026,Linkoping,58.387338,15.600715,-72.9,maintenance
404027,Jonkoping,57.763307,14.200384,-86.1,active
404028,Vaxjo,56.876941,14.83244,-95.8,offline
404029,Lulea,65.575196,22.137876,-75.0,active
404030,Umea,63.810129,20.296319,-90.5,active
404031,Helsingborg,56.02816,12.696597,-76.9,offline
404032,Norrkoping,58.565031,16.210676,-69.0,active
404033,Sundsvall,62.366203,17.323804,-81.6,degraded
404034,Gavle,60.688175,17.16429,-78.4,maintenance
404035,Stockholm,59.357835,18.047888,-94.7,offline
404036,Gothenburg,57.690779,11.951943,-83.4,active
404037,Malmo,55.634967,12.966937,-83.4,active
404038,Uppsala,59.872002,17.675397,-64.9,maintenance
404039,Vasteras,59.626781,16.544533,-63.4,degraded
404040,Orebro,59.251018,15.250259,-67.1,maintenance
404041,Linkoping,58.424017,15.623358,-97.7,active
404042,Jonkoping,57.765122,14.123926,-68.8,maintenance
404043,Vaxjo,56.855405,14.828191,-94.0,active
404044,Lulea,65.605056,22.15661,-97.5,offline
404045,Umea,63.818437,20.260782,-72.7,active
404046,Helsingborg,56.060256,12.720343,-76.5,offline
404047,Norrkoping,58.612176,16.225734,-66.2,offline
404048,Sundsvall,62.373622,17.296332,-69.5,active
404049,Gavle,60.698053,17.1074,-76.3,active
404050,Stockholm,59.35155,18.079743,-77.3,active
404051,Gothenburg,57.711254,11.952668,-83.7,degraded
404052,Malmo,55.595577,12.96591,-93.0,degraded
404053,Uppsala,59.840282,17.664096,-92.3,active
404054,Vasteras,59.617494,16.545268,-95.4,degraded
404055,Orebro,59.261801,15.200416,-95.2,active
404056,Linkoping,58.436827,15.637033,-67.1,active
404057,Jonkoping,57.760403,14.164688,-64.1,active
404058,Vaxjo,56.898775,14.816338,-70.0,active
404059,Lulea,65.569059,22.189547,-82.6,offline
404060,Umea,63.798582,20.278495,-93.8,active
404061,Helsingborg,56.042091,12.722223,-64.2,active
404062,Norrkoping,58.61019,16.156831,-66.1,active
404063,Sundsvall,62.384235,17.337663,-94.8,active
404064,Gavle,60.668077,17.156093,-95.4,offline
404065,Stockholm,59.312071,18.104823,-70.4,active
404066,Gothenburg,57.73275,11.963064,-68.6,maintenance
404067,Malmo,55.608017,12.998699,-94.1,offline
404068,Uppsala,59.879446,17.632858,-77.8,active
404069,Vasteras,59.618371,16.583514,-68.1,active
404070,Orebro,59.29028,15.176627,-89.3,maintenance
404071,Linkoping,58.381098,15.623625,-81.9,active
404072,Jonkoping,57.773157,14.140794,-66.9,maintenance
404073,Vaxjo,56.893199,14.808189,-83.3,active
404074,Lulea,65.568825,22.144644,-71.9,active
404075,Umea,63.801948,20.252645,-73.1,active
404076,Helsingborg,56.052841,12.658299,-84.7,maintenance
404077,Norrkoping,58.592551,16.157587,-87.6,maintenance
404078,Sundsvall,62.371707,17.268162,-62.2,active
404079,Gavle,60.679874,17.114548,-70.8,offline
404080,Stockholm,59.333667,18.104007,-82.9,maintenance
404081,Gothenburg,57.713263,11.964669,-69.9,active
404082,Malmo,55.624817,13.01514,-70.7,offline
404083,Uppsala,59.872385,17.653162,-62.7,degraded
404084,Vasteras,59.586479,16.546577,-92.8,active
404085,Orebro,59.280057,15.224342,-77.5,active
404086,Linkoping,58.400621,15.589636,-97.2,maintenance
404087,Jonkoping,57.80584,14.167359,-69.5,active
404088,Vaxjo,56.906197,14.837143,-94.1,active
404089,Lulea,65.572466,22.126003,-63.1,degraded
404090,Umea,63.829635,20.29985,-96.0,maintenance
404091,Helsingborg,56.058481,12.733702,-81.0,degraded
404092,Norrkoping,58.596114,16.188975,-83.0,active
404093,Sundsvall,62.399316,17.280813,-90.2,maintenance
404094,Gavle,60.701482,17.159252,-79.3,active
404095,Stockholm,59.318847,18.081603,-65.3,offline
404096,Gothenburg,57.693538,12.010605,-93.0,maintenance
404097,Malmo,55.620421,13.030678,-62.7,active
404098,Uppsala,59.882435,17.675702,-66.1,active
404099,Vasteras,59.639996,16.57698,-77.6,degraded
404100,Orebro,59.26578,15.21734,-67.4,active
404101,Linkoping,58.405174,15.642448,-78.4,active
404102,Jonkoping,57.778649,14.143083,-69.8,degraded
404103,Vaxjo,56.883375,14.793477,-75.3,active
404104,Lulea,65.555696,22.153254,-82.7,offline
404105,Umea,63.845637,20.293583,-70.4,maintenance
404106,Helsingborg,56.035322,12.681448,-64.7,active
404107,Norrkoping,58.572816,16.167763,-88.4,maintenance
404108,Sundsvall,62.369737,17.313909,-70.2,maintenance
404109,Gavle,60.661214,17.17322,-67.2,active
404110,Stockholm,59.328005,18.046499,-97.8,maintenance
404111,Gothenburg,57.704955,11.965854,-66.1,active
404112,Malmo,55.634907,12.973143,-62.7,degraded
404113,Uppsala,59.858834,17.604905,-73.9,maintenance
404114,Vasteras,59.60119,16.582359,-67.2,active
404115,Orebro,59.302021,15.203415,-96.0,offline
404116,Linkoping,58.397555,15.604843,-76.2,offline
404117,Jonkoping,57.771884,14.158051,-70.1,offline
404118,Vaxjo,56.880308,14.835647,-63.8,offline
404119,Lulea,65.579468,22.126192,-71.7,active
404120,Umea,63.83405,20.24461,-65.8,degraded
404121,Helsingborg,56.043062,12.67702,-92.2,offline
404122,Norrkoping,58.614276,16.223235,-71.9,degraded
404123,Sundsvall,62.401084,17.314605,-85.6,maintenance
404124,Gavle,60.69282,17.160969,-80.3,offline
404125,Stockholm,59.34886,18.102426,-64.8,active
404126,Gothenburg,57.712825,12.009199,-95.6,active
404127,Malmo,55.576364,13.038726,-73.7,active
404128,Uppsala,59.832629,17.614521,-90.7,active
404129,Vasteras,59.586451,16.515413,-64.5,active
404130,Orebro,59.288195,15.1871,-85.6,degraded
404131,Linkoping,58.387323,15.624975,-95.2,active
404132,Jonkoping,57.764895,14.201489,-65.3,offline
404133,Vaxjo,56.855099,14.814134,-98.0,active
404134,Lulea,65.567932,22.148452,-68.3,offline
404135,Umea,63.814865,20.260418,-78.3,active
404136,Helsingborg,56.039059,12.669731,-81.9,offline
404137,Norrkoping,58.590411,16.176968,-76.7,offline
404138,Sundsvall,62.418474,17.336065,-86.4,active
404139,Gavle,60.696747,17.124821,-96.5,active
404140,Stockholm,59.32517,18.051381,-96.1,degraded
404141,Gothenburg,57.691193,11.95461,-94.3,degraded
404142,Malmo,55.607051,13.038015,-65.4,offline
404143,Uppsala,59.876056,17.652282,-91.9,active
404144,Vasteras,59.585611,16.571517,-75.0,degraded
404145,Orebro,59.298956,15.220519,-68.2,active
404146,Linkoping,58.418496,15.602288,-64.5,degraded
404147,Jonkoping,57.762897,14.16549,-71.6,degraded
404148,Vaxjo,56.896064,14.820842,-82.2,degraded
404149,Lulea,65.606795,22.13323,-68.4,active
404150,Umea,63.848399,20.290846,-91.6,offline
404151,Helsingborg,56.076255,12.687174,-85.8,maintenance
404152,Norrkoping,58.602716,16.229181,-97.2,offline
404153,Sundsvall,62.396117,17.324435,-82.6,offline
404154,Gavle,60.700526,17.11082,-80.8,active
404155,Stockholm,59.32346,18.103656,-89.5,degraded
404156,Gothenburg,57.709997,11.999208,-67.0,active
404157,Malmo,55.596905,12.96398,-78.5,active
404158,Uppsala,59.868135,17.612575,-89.9,active
404159,Vasteras,59.600773,16.517537,-62.3,offline
404160,Orebro,59.297707,15.202683,-70.0,maintenance
404161,Linkoping,58.440132,15.656365,-73.3,degraded
404162,Jonkoping,57.786766,14.180399,-79.2,active
404163,Vaxjo,56.853365,14.811549,-86.2,degraded
404164,Lulea,65.612935,22.175097,-63.6,maintenance
404165,Umea,63.831238,20.284806,-88.3,degraded
404166,Helsingborg,56.053906,12.697849,-69.8,active
404167,Norrkoping,58.614885,16.16255,-64.9,active
404168,Sundsvall,62.408703,17.343012,-73.1,active
404169,Gavle,60.684639,17.144683,-62.9,maintenance
404170,Stockholm,59.342305,18.048662,-63.1,offline
404171,Gothenburg,57.686699,12.005199,-85.8,offline
404172,Malmo,55.611584,13.008083,-95.6,active
404173,Uppsala,59.845614,17.635049,-78.4,degraded
404174,Vasteras,59.638846,16.564894,-96.7,offline
404175,Orebro,59.271784,15.201955,-91.6,maintenance
404176,Linkoping,58.404899,15.61264,-90.9,offline
404177,Jonkoping,57.763806,14.196512,-81.7,degraded
404178,Vaxjo,56.895815,14.842982,-95.7,offline
404179,Lulea,65.594622,22.151612,-76.0,degraded
404180,Umea,63.818868,20.234993,-75.5,degraded
404181,Helsingborg,56.046848,12.711983,-92.5,active
404182,Norrkoping,58.576907,16.198544,-80.2,offline
404183,Sundsvall,62.363091,17.318364,-86.5,maintenance
404184,Gavle,60.644939,17.152784,-73.4,active
404185,Stockholm,59.321421,18.08424,-66.2,offline
404186,Gothenburg,57.732583,11.963429,-62.2,degraded
404187,Malmo,55.618661,12.99035,-81.6,active
404188,Uppsala,59.830438,17.608886,-87.9,maintenance
404189,Vasteras,59.591654,16.564518,-67.3,active
404190,Orebro,59.260372,15.248138,-83.8,maintenance
404191,Linkoping,58.404444,15.592628,-68.2,maintenance
404192,Jonkoping,57.77025,14.172864,-75.2,active
404193,Vaxjo,56.890012,14.825049,-67.5,degraded
404194,Lulea,65.604619,22.132476,-64.1,maintenance
404195,Umea,63.853428,20.296902,-64.4,active
404196,Helsingborg,56.040794,12.675358,-73.4,active
404197,Norrkoping,58.568896,16.21332,-72.0,degraded
404198,Sundsvall,62.371474,17.342502,-84.0,maintenance
404199,Gavle,60.655211,17.176985,-90.0,offline
404200,Stockholm,59.312636,18.070979,-69.9,active
404201,Gothenburg,57.685033,12.003436,-64.2,active
404202,Malmo,55.608596,12.995098,-84.8,offline
404203,Uppsala,59.857978,17.619928,-84.1,maintenance
404204,Vasteras,59.600563,16.553591,-70.8,offline
404205,Orebro,59.262538,15.194337,-97.7,active
404206,Linkoping,58.418488,15.590998,-73.7,maintenance
404207,Jonkoping,57.80206,14.127761,-68.0,degraded
404208,Vaxjo,56.88494,14.779085,-90.8,offline
404209,Lulea,65.574817,22.133581,-69.4,active
404210,Umea,63.846114,20.239815,-86.9,active
404211,Helsingborg,56.034119,12.663102,-68.2,active
404212,Norrkoping,58.564133,16.210715,-84.8,active
404213,Sundsvall,62.409852,17.304968,-67.5,maintenance
404214,Gavle,60.650743,17.165204,-81.9,active
404215,Stockholm,59.302048,18.105384,-88.4,active
404216,Gothenburg,57.720728,11.986065,-94.1,active
404217,Malmo,55.577112,12.992109,-81.6,maintenance
404218,Uppsala,59.860353,17.678707,-72.9,maintenance
404219,Vasteras,59.609473,16.509611,-71.6,active
404220,Orebro,59.290766,15.173938,-85.0,active
404221,Linkoping,58.431482,15.623543,-67.2,active
404222,Jonkoping,57.776732,14.193015,-64.3,maintenance
404223,Vaxjo,56.897546,14.830651,-82.6,active
404224,Lulea,65.612133,22.183823,-77.0,degraded
404225,Umea,63.843338,20.258982,-82.1,active
404226,Helsingborg,56.068256,12.665558,-72.6,maintenance
404227,Norrkoping,58.577937,16.211664,-73.9,maintenance
404228,Sundsvall,62.39873,17.325531,-82.8,active
404229,Gavle,60.692696,17.126686,-72.3,maintenance
404230,Stockholm,59.316582,18.068762,-87.0,maintenance
404231,Gothenburg,57.733529,12.012011,-68.8,degraded
404232,Malmo,55.634123,12.965832,-64.4,active
404233,Uppsala,59.881549,17.60233,-69.1,active
404234,Vasteras,59.61945,16.551707,-66.4,active
404235,Orebro,59.302808,15.18389,-66.4,active
404236,Linkoping,58.428759,15.650879,-95.5,active
404237,Jonkoping,57.772039,14.160242,-79.2,offline
404238,Vaxjo,56.88698,14.810344,-91.4,active
404239,Lulea,65.571835,22.137449,-79.3,maintenance
404240,Umea,63.818784,20.269915,-62.2,degraded
404241,Helsingborg,56.025144,12.731548,-73.1,active
404242,Norrkoping,58.583084,16.22431,-69.6,offline
404243,Sundsvall,62.417767,17.318352,-92.6,active
404244,Gavle,60.652684,17.168977,-62.5,offline
404245,Stockholm,59.309363,18.058107,-90.5,active
404246,Gothenburg,57.71045,11.999031,-91.8,maintenance
404247,Malmo,55.623464,12.972269,-93.2,active
404248,Uppsala,59.836178,17.647426,-66.4,offline
404249,Vasteras,59.581525,16.52919,-94.7,degraded
404250,Orebro,59.289598,15.244239,-79.3,degraded
404251,Linkoping,58.396543,15.594212,-72.2,degraded
404252,Jonkoping,57.7733,14.164401,-70.4,degraded
404253,Vaxjo,56.880121,14.772867,-81.6,active
404254,Lulea,65.608791,22.153106,-86.4,offline
404255,Umea,63.854198,20.267963,-88.4,active
404256,Helsingborg,56.039235,12.723519,-64.1,active
404257,Norrkoping,58.566247,16.159619,-68.6,offline
404258,Sundsvall,62.405314,17.297493,-74.3,active
404259,Gavle,60.688673,17.1327,-78.2,active
404260,Stockholm,59.342397,18.105428,-74.8,active
404261,Gothenburg,57.682699,11.989599,-90.9,offline
404262,Malmo,55.618698,13.037864,-74.4,active
404263,Uppsala,59.886001,17.672987,-86.3,active
404264,Vasteras,59.590411,16.581215,-65.3,active
404265,Orebro,59.28976,15.243925,-63.6,offline
404266,Linkoping,58.406426,15.607556,-67.3,active
404267,Jonkoping,57.791021,14.140702,-78.2,active
404268,Vaxjo,56.902802,14.791908,-84.9,active
404269,Lulea,65.602161,22.183156,-78.6,active
404270,Umea,63.829157,20.247645,-83.0,degraded
404271,Helsingborg,56.059987,12.691542,-71.2,degraded
404272,Norrkoping,58.570832,16.217059,-87.6,active
404273,Sundsvall,62.395063,17.287783,-88.9,degraded
404274,Gavle,60.681573,17.159302,-91.5,degraded
404275,Stockholm,59.335516,18.096436,-77.0,active
404276,Gothenburg,57.690108,11.948546,-95.5,active
404277,Malmo,55.594867,13.017138,-76.5,maintenance
404278,Uppsala,59.88324,17.656401,-90.3,offline
404279,Vasteras,59.634823,16.53095,-77.1,maintenance
404280,Orebro,59.302048,15.214916,-93.3,active
404281,Linkoping,58.429539,15.64162,-94.5,active
404282,Jonkoping,57.776428,14.185047,-66.9,maintenance
404283,Vaxjo,56.860306,14.768913,-96.4,maintenance
404284,Lulea,65.584137,22.179567,-73.3,degraded
404285,Umea,63.826917,20.263473,-77.5,active
404286,Helsingborg,56.057516,12.709966,-72.0,active
404287,Norrkoping,58.597741,16.180989,-89.5,maintenance
404288,Sundsvall,62.384461,17.27177,-67.8,active
404289,Gavle,60.65702,17.12355,-87.1,degraded
404290,Stockholm,59.338024,18.093774,-67.2,maintenance
404291,Gothenburg,57.698144,11.971417,-85.5,active
404292,Malmo,55.632246,13.033561,-77.5,active
404293,Uppsala,59.82997,17.610837,-77.2,offline
404294,Vasteras,59.63761,16.564742,-74.1,active
404295,Orebro,59.263467,15.211637,-74.5,offline
404296,Linkoping,58.411483,15.585935,-68.4,active
404297,Jonkoping,57.787193,14.201174,-95.0,offline
404298,Vaxjo,56.884609,14.773334,-63.2,active
404299,Lulea,65.578669,22.165363,-71.7,active
404300,Umea,63.808235,20.232446,-73.3,offline
404301,Helsingborg,56.074107,12.687309,-70.9,active
404302,Norrkoping,58.56091,16.200867,-71.1,active
404303,Sundsvall,62.367756,17.297507,-94.2,active
404304,Gavle,60.647411,17.150701,-96.9,active
404305,Stockholm,59.34268,18.081537,-64.7,degraded
404306,Gothenburg,57.734844,11.950436,-75.6,offline
404307,Malmo,55.587845,12.987289,-91.1,degraded
404308,Uppsala,59.848839,17.641792,-74.2,degraded
404309,Vasteras,59.620138,16.558012,-87.1,maintenance
404310,Orebro,59.251518,15.234549,-87.8,active
404311,Linkoping,58.386206,15.583217,-77.9,degraded
404312,Jonkoping,57.790121,14.133049,-85.9,active
404313,Vaxjo,56.883586,14.792031,-93.2,maintenance
404314,Lulea,65.572003,22.125005,-67.8,maintenance
404315,Umea,63.807419,20.29075,-62.2,active
404316,Helsingborg,56.059794,12.721672,-95.6,offline
404317,Norrkoping,58.601859,16.152499,-64.5,offline
404318,Sundsvall,62.400817,17.314596,-93.4,offline
404319,Gavle,60.679908,17.167179,-70.1,active
404320,Stockholm,59.357433,18.038092,-88.1,degraded
404321,Gothenburg,57.73501,11.978576,-78.6,degraded
404322,Malmo,55.593417,13.037722,-90.4,active
404323,Uppsala,59.844161,17.604896,-71.3,active
404324,Vasteras,59.582639,16.584008,-64.5,degraded
404325,Orebro,59.252687,15.22254,-80.7,maintenance
404326,Linkoping,58.410491,15.586225,-76.4,active
404327,Jonkoping,57.779187,14.179524,-94.9,degraded
404328,Vaxjo,56.900718,14.76769,-89.8,active
404329,Lulea,65.606401,22.157184,-64.0,active
404330,Umea,63.816343,20.243885,-66.9,offline
404331,Helsingborg,56.054404,12.655106,-72.8,active
404332,Norrkoping,58.559643,16.157092,-97.4,active
404333,Sundsvall,62.415279,17.299343,-80.1,offline
404334,Gavle,60.671988,17.135155,-69.7,maintenance
404335,Stockholm,59.303193,18.064025,-73.6,active
404336,Gothenburg,57.701218,11.968614,-91.8,active
404337,Malmo,55.590077,13.031126,-93.1,active
404338,Uppsala,59.856305,17.599119,-96.4,active
404339,Vasteras,59.627249,16.568581,-79.5,active
404340,Orebro,59.257733,15.237888,-71.5,degraded
404341,Linkoping,58.414031,15.58943,-83.6,active
404342,Jonkoping,57.781939,14.155704,-96.5,active
404343,Vaxjo,56.880011,14.830887,-73.9,degraded
404344,Lulea,65.561244,22.16212,-66.7,active
404345,Umea,63.854252,20.279344,-81.3,active
404346,Helsingborg,56.047002,12.687187,-94.3,active
404347,Norrkoping,58.585417,16.170735,-95.1,active
404348,Sundsvall,62.40958,17.289918,-63.1,active
404349,Gavle,60.674422,17.11726,-83.6,active
404350,Stockholm,59.341544,18.030583,-77.7,active
404351,Gothenburg,57.699836,12.003352,-73.7,degraded
404352,Malmo,55.600555,12.998159,-88.9,active
404353,Uppsala,59.840874,17.643801,-86.0,offline
404354,Vasteras,59.629319,16.56696,-76.1,active
404355,Orebro,59.294655,15.246956,-82.2,active
404356,Linkoping,58.4311,15.652571,-82.3,active
404357,Jonkoping,57.757336,14.168612,-79.1,active
404358,Vaxjo,56.890969,14.8039,-96.8,active
404359,Lulea,65.578979,22.148745,-86.8,active
404360,Umea,63.83341,20.224995,-95.6,active
404361,Helsingborg,56.019535,12.701581,-74.0,active
404362,Norrkoping,58.612536,16.155388,-71.0,active
404363,Sundsvall,62.395934,17.31041,-64.1,active
404364,Gavle,60.694133,17.146334,-72.8,offline
404365,Stockholm,59.337164,18.050165,-97.9,active
404366,Gothenburg,57.718963,11.991218,-86.6,active
404367,Malmo,55.577538,13.012645,-79.9,maintenance
404368,Uppsala,59.846458,17.66531,-68.4,degraded
404369,Vasteras,59.6281,16.547135,-80.3,active
404370,Orebro,59.284182,15.189293,-76.7,offline
404371,Linkoping,58.388017,15.614566,-76.3,offline
404372,Jonkoping,57.770157,14.154671,-84.2,active
404373,Vaxjo,56.857906,14.804696,-63.7,degraded
404374,Lulea,65.583594,22.135994,-89.6,active
404375,Umea,63.841532,20.257951,-90.4,offline
404376,Helsingborg,56.074522,12.708079,-76.6,maintenance
404377,Norrkoping,58.591808,16.161515,-76.0,active
404378,Sundsvall,62.36482,17.332704,-88.5,degraded
404379,Gavle,60.695787,17.17776,-93.0,active
404380,Stockholm,59.327336,18.069846,-68.5,maintenance
404381,Gothenburg,57.729555,11.943055,-83.2,active
404382,Malmo,55.614645,13.016541,-75.3,offline
404383,Uppsala,59.866266,17.606506,-64.5,maintenance
404384,Vasteras,59.637723,16.568735,-89.5,offline
404385,Orebro,59.287409,15.222617,-79.5,maintenance
404386,Linkoping,58.433897,15.643803,-81.9,active
404387,Jonkoping,57.806447,14.12848,-82.0,active
404388,Vaxjo,56.892857,14.8089,-75.5,active
404389,Lulea,65.610468,22.155357,-68.6,active
404390,Umea,63.85403,20.297246,-65.8,active
404391,Helsingborg,56.048606,12.667357,-93.7,active
404392,Norrkoping,58.589017,16.211396,-89.6,degraded
404393,Sundsvall,62.419151,17.296804,-64.4,maintenance
404394,Gavle,60.655255,17.16625,-88.7,active
404395,Stockholm,59.324427,18.054216,-74.0,active
404396,Gothenburg,57.729427,11.96502,-94.9,maintenance
404397,Malmo,55.599194,13.024969,-74.0,active
404398,Uppsala,59.859254,17.638875,-68.6,active
404399,Vasteras,59.628588,16.552792,-82.8,maintenance
404400,Orebro,59.254326,15.231496,-83.9,offline
404401,Linkoping,58.436613,15.619571,-75.1,active
404402,Jonkoping,57.755188,14.150171,-72.3,active
404403,Vaxjo,56.903283,14.772975,-77.1,active
404404,Lulea,65.576077,22.118222,-65.6,offline
404405,Umea,63.810687,20.262001,-73.7,offline
404406,Helsingborg,56.049693,12.67243,-72.0,active
404407,Norrkoping,58.564121,16.226881,-77.1,offline
404408,Sundsvall,62.401002,17.298753,-87.5,active
404409,Gavle,60.697986,17.175398,-72.7,active
404410,Stockholm,59.349405,18.058705,-78.3,offline
404411,Gothenburg,57.69479,11.983544,-97.1,degraded
404412,Malmo,55.605702,12.975935,-82.0,active
404413,Uppsala,59.86225,17.607077,-92.9,active
404414,Vasteras,59.6159,16.524253,-75.3,active
404415,Orebro,59.277857,15.183405,-79.9,maintenance
404416,Linkoping,58.438409,15.643693,-88.4,degraded
404417,Jonkoping,57.784562,14.161945,-75.9,degraded
404418,Vaxjo,56.857248,14.786583,-80.7,maintenance
404419,Lulea,65.58151,22.16076,-82.7,maintenance
404420,Umea,63.845781,20.230135,-95.3,active
404421,Helsingborg,56.05169,12.715035,-71.9,active
404422,Norrkoping,58.597371,16.231371,-75.0,active
404423,Sundsvall,62.420715,17.336751,-72.3,active
404424,Gavle,60.658859,17.139309,-83.3,active
404425,Stockholm,59.319804,18.107081,-96.4,active
404426,Gothenburg,57.698173,11.975483,-83.6,offline
404427,Malmo,55.576316,12.977046,-65.4,active
404428,Uppsala,59.873629,17.638547,-88.6,maintenance
404429,Vasteras,59.586942,16.530231,-96.9,active
404430,Orebro,59.287121,15.195288,-69.6,degraded
404431,Linkoping,58.404924,15.586454,-70.8,degraded
404432,Jonkoping,57.806395,14.196309,-95.6,maintenance
404433,Vaxjo,56.856607,14.786595,-78.6,maintenance
404434,Lulea,65.592629,22.158436,-63.6,offline
404435,Umea,63.795971,20.255056,-68.0,active
